0,Radiation
2016-10-08 23:40:27,1.261
2016-10-09 01:00:18,1.244
2016-10-09 02:05:20,1.22
2016-10-09 03:05:18,1.242
2016-10-09 04:05:22,1.229
2016-10-09 05:05:19,1.327
2016-10-09 06:10:21,15.938
2016-10-09 07:10:21,278.46
2016-10-09 08:10:20,564.32
2016-10-09 09:10:26,775.738
2016-10-09 10:10:19,909.059
2016-10-09 11:10:19,991.389
2016-10-09 12:15:21,1016.93
2016-10-09 13:15:20,745.725
2016-10-09 14:15:24,709.596
2016-10-09 15:15:20,394.015
2016-10-09 16:15:22,266.553
2016-10-09 17:15:23,34.29
2016-10-09 18:20:22,1.243
2016-10-09 19:20:22,1.239
2016-10-09 20:25:22,1.239
2016-10-09 21:25:22,1.237
2016-10-09 22:25:19,1.238
2016-10-09 23:25:19,1.235
2016-10-10 00:50:22,1.239
2016-10-10 01:50:23,1.242
2016-10-10 02:55:22,1.235
2016-10-10 04:00:18,1.228
2016-10-10 05:00:24,1.223
2016-10-10 06:00:23,10.352
2016-10-10 07:00:25,219.111
2016-10-10 08:00:20,528.539
2016-10-10 09:00:26,741.0319999999998
2016-10-10 10:00:21,875.5089999999999
2016-10-10 11:00:21,1017.838
2016-10-10 12:00:22,1017.581
2016-10-10 13:00:21,929.656
2016-10-10 14:00:21,795.205
2016-10-10 15:05:21,589.332
2016-10-10 16:05:20,345.973
2016-10-10 17:05:19,70.883
2016-10-10 18:05:19,1.67
2016-10-10 19:05:20,1.248
2016-10-10 20:05:21,1.238
2016-10-10 21:05:23,1.228
2016-10-10 22:05:20,1.231
2016-10-10 23:05:24,1.239
2016-10-11 00:20:24,1.231
2016-10-11 01:20:26,1.233
2016-10-11 02:20:24,1.243
2016-10-11 03:25:25,1.233
2016-10-11 04:25:21,1.23
2016-10-11 05:25:22,2.297
2016-10-11 06:25:25,37.336
2016-10-11 07:25:22,390.427
2016-10-11 08:25:24,624.753
2016-10-11 09:25:26,811.05
2016-10-11 10:25:19,925.911
2016-10-11 11:25:24,997.73
2016-10-11 12:25:18,913.919
2016-10-11 13:25:18,885.852
2016-10-11 14:25:19,665.408
2016-10-11 15:25:18,500.8730000000001
2016-10-11 16:25:19,231.929
2016-10-11 17:25:24,19.948
2016-10-11 18:25:27,1.246
2016-10-11 19:25:20,1.248
2016-10-11 20:25:21,1.24
2016-10-11 21:25:24,1.24
2016-10-11 22:25:22,1.234
2016-10-11 23:25:22,1.238
2016-10-12 00:40:28,1.233
2016-10-12 01:40:19,1.235
2016-10-12 02:45:21,1.235
2016-10-12 03:45:17,1.224
2016-10-12 04:45:18,1.227
2016-10-12 05:45:21,6.461
2016-10-12 06:45:22,128.607
2016-10-12 07:45:21,352.872
2016-10-12 08:45:19,609.511
2016-10-12 09:45:19,857.074
2016-10-12 10:45:26,726.235
2016-10-12 11:45:20,830.3380000000002
2016-10-12 12:45:20,879.16
2016-10-12 13:45:25,892.2769999999998
2016-10-12 14:45:23,672.926
2016-10-12 15:45:22,380.589
2016-10-12 16:45:22,147.615
2016-10-12 17:45:23,5.4060000000000015
2016-10-12 18:45:22,1.256
2016-10-12 19:45:22,1.241
2016-10-12 20:45:19,1.243
2016-10-12 21:45:24,1.241
2016-10-12 22:45:19,1.246
2016-10-12 23:45:25,1.246
2016-10-13 01:05:23,1.232
2016-10-13 02:05:20,1.232
2016-10-13 03:05:21,1.228
2016-10-13 04:05:20,1.222
2016-10-13 05:05:27,1.252
2016-10-13 06:05:20,12.114
2016-10-13 07:05:21,239.554
2016-10-13 08:05:23,551.048
2016-10-13 09:05:21,758.855
2016-10-13 10:05:23,908.182
2016-10-13 11:05:24,993.432
2016-10-13 12:05:20,1001.832
2016-10-13 13:05:22,932.219
2016-10-13 14:05:22,792.795
2016-10-13 15:05:19,593.018
2016-10-13 16:05:21,345.832
2016-10-13 17:05:22,65.92399999999999
2016-10-13 18:10:20,1.314
2016-10-13 19:10:24,1.241
2016-10-13 20:10:19,1.241
2016-10-13 21:10:21,1.238
2016-10-13 22:10:22,1.234
2016-10-13 23:10:23,1.238
2016-10-14 00:30:20,1.237
2016-10-14 01:30:24,1.241
2016-10-14 02:30:23,1.228
2016-10-14 03:40:23,1.233
2016-10-14 04:40:18,1.225
2016-10-14 05:40:21,5.088
2016-10-14 06:40:22,87.741
2016-10-14 07:40:24,456.163
2016-10-14 08:40:25,680.836
2016-10-14 09:40:21,854.6080000000002
2016-10-14 10:40:21,964.131
2016-10-14 11:40:24,1002.425
2016-10-14 12:40:23,965.211
2016-10-14 13:40:18,852.9689999999998
2016-10-14 14:40:22,680.285
2016-10-14 15:40:25,454.216
2016-10-14 16:40:22,167.313
2016-10-14 17:40:20,7.034
2016-10-14 18:40:21,1.237
2016-10-14 19:40:22,1.233
2016-10-14 20:40:20,1.221
2016-10-14 21:40:21,1.228
2016-10-14 22:40:22,1.22
2016-10-14 23:40:24,1.232
2016-10-15 01:05:19,1.215
2016-10-15 02:05:23,1.219
2016-10-15 03:05:20,1.225
2016-10-15 04:10:20,1.214
2016-10-15 05:10:19,1.262
2016-10-15 06:10:22,13.475
2016-10-15 07:10:22,274.019
2016-10-15 08:10:19,573.091
2016-10-15 09:10:22,775.6189999999998
2016-10-15 10:10:23,916.964
2016-10-15 11:10:20,998.818
2016-10-15 12:15:22,993.076
2016-10-15 13:15:18,901.571
2016-10-15 14:20:18,744.5360000000002
2016-10-15 15:20:22,530.03
2016-10-15 16:20:22,264.334
2016-10-15 17:20:19,26.985
2016-10-15 18:20:24,1.23
2016-10-15 19:20:22,1.227
2016-10-15 20:20:24,1.227
2016-10-15 21:25:20,1.24
2016-10-15 22:25:19,1.219
2016-10-15 23:25:21,1.218
2016-10-16 00:40:22,1.22
2016-10-16 01:45:25,1.218
2016-10-16 02:45:21,1.217
2016-10-16 03:45:21,1.226
2016-10-16 04:45:24,1.214
2016-10-16 05:45:18,12.654000000000002
2016-10-16 06:45:28,124.437
2016-10-16 07:45:20,387.499
2016-10-16 08:50:19,602.3969999999998
2016-10-16 09:50:19,795.5369999999998
2016-10-16 10:50:19,632.684
2016-10-16 11:50:22,615.641
2016-10-16 12:50:23,994.141
2016-10-16 13:50:20,469.78
2016-10-16 14:50:23,351.0080000000001
2016-10-16 15:50:20,234.952
2016-10-16 16:50:21,77.32300000000002
2016-10-16 17:55:23,1.5659999999999998
2016-10-16 18:55:19,1.235
2016-10-16 19:55:19,1.223
2016-10-16 20:55:20,1.239
2016-10-16 21:55:24,1.227
2016-10-16 22:55:22,1.227
2016-10-16 23:55:23,1.215
2016-10-17 01:15:23,1.218
2016-10-17 02:15:22,1.21
2016-10-17 03:15:23,1.208
2016-10-17 04:15:29,1.188
2016-10-17 05:15:19,1.336
2016-10-17 06:15:18,14.685
2016-10-17 07:15:20,300.814
2016-10-17 08:15:20,582.609
2016-10-17 09:15:19,780.044
2016-10-17 10:15:22,915.017
2016-10-17 11:15:20,986.571
2016-10-17 12:20:17,970.025
2016-10-17 13:20:19,883.328
2016-10-17 14:20:18,722.903
2016-10-17 15:20:17,448.228
2016-10-17 16:20:18,255.966
2016-10-17 17:20:18,59.298
2016-10-17 18:20:20,1.231
2016-10-17 19:20:20,1.238
2016-10-17 20:20:17,1.24
2016-10-17 21:20:17,1.233
2016-10-17 22:20:20,1.222
2016-10-17 23:20:18,1.228
2016-10-18 00:20:17,1.227
2016-10-18 01:20:18,1.218
2016-10-18 02:20:21,1.224
2016-10-18 03:20:18,1.23
2016-10-18 04:20:17,1.237
2016-10-18 05:20:21,1.604
2016-10-18 06:20:17,29.284
2016-10-18 07:20:18,252.166
2016-10-18 08:20:17,484.675
2016-10-18 09:20:17,780.812
2016-10-18 10:20:17,810.452
2016-10-18 11:20:17,956.258
2016-10-18 12:20:17,894.58
2016-10-18 13:20:17,514.548
2016-10-18 14:20:20,370.258
2016-10-18 15:20:17,366.986
2016-10-18 16:20:18,232.343
2016-10-18 17:20:18,23.308000000000003
2016-10-18 18:20:17,1.233
2016-10-18 19:20:18,1.228
2016-10-18 20:20:18,1.229
2016-10-18 21:20:20,1.221
2016-10-18 22:20:18,1.218
2016-10-18 23:20:18,1.216
2016-10-19 00:20:20,1.225
2016-10-19 01:20:17,1.214
2016-10-19 02:20:20,1.22
2016-10-19 03:20:20,1.209
2016-10-19 04:20:20,1.214
2016-10-19 05:20:17,1.5830000000000002
2016-10-19 06:20:17,33.602
2016-10-19 07:20:17,295.747
2016-10-19 08:20:18,395.8730000000001
2016-10-19 09:20:19,718.7460000000002
2016-10-19 10:20:17,608.34
2016-10-19 11:20:19,563.5369999999998
2016-10-19 12:20:17,800.947
2016-10-19 13:20:18,506.163
2016-10-19 14:20:19,292.159
2016-10-19 15:20:21,86.06
2016-10-19 16:20:18,73.928
2016-10-19 17:20:19,8.057
2016-10-19 18:20:18,1.248
2016-10-19 19:20:21,1.258
2016-10-19 20:20:17,1.252
2016-10-19 21:20:18,1.27
2016-10-19 22:20:21,1.264
2016-10-19 23:20:18,1.264
2016-10-20 00:20:20,1.267
2016-10-20 01:20:20,1.273
2016-10-20 02:20:20,1.272
2016-10-20 03:20:18,1.256
2016-10-20 04:20:20,1.222
2016-10-20 05:20:20,1.5719999999999998
2016-10-20 06:20:18,15.187
2016-10-20 07:20:18,314.01
2016-10-20 08:20:22,580.619
2016-10-20 09:20:18,776.637
2016-10-20 10:20:20,910.343
2016-10-20 11:20:18,972.346
2016-10-20 12:20:17,954.987
2016-10-20 13:20:20,863.556
2016-10-20 14:20:19,714.922
2016-10-20 15:20:17,433.564
2016-10-20 16:20:18,252.861
2016-10-20 17:20:20,22.988000000000003
2016-10-20 18:20:20,1.204
2016-10-20 19:20:18,1.2
2016-10-20 20:20:17,1.218
2016-10-20 21:20:17,1.218
2016-10-20 22:20:20,1.21
2016-10-20 23:20:20,1.207
2016-10-21 00:20:18,1.204
2016-10-21 01:20:21,1.211
2016-10-21 02:20:19,1.22
2016-10-21 03:20:17,1.207
2016-10-21 04:20:20,1.205
2016-10-21 05:20:19,1.378
2016-10-21 06:20:17,18.838
2016-10-21 07:20:22,67.446
2016-10-21 08:20:18,205.808
2016-10-21 09:20:18,192.12
2016-10-21 10:20:18,478.187
2016-10-21 11:20:18,832.352
2016-10-21 12:20:18,932.017
2016-10-21 13:20:18,886.138
2016-10-21 14:20:17,291.945
2016-10-21 15:20:20,403.316
2016-10-21 16:20:17,250.104
2016-10-21 17:20:18,17.64
2016-10-21 18:20:18,1.213
2016-10-21 19:20:18,1.218
2016-10-21 20:20:17,1.204
2016-10-21 21:20:20,1.213
2016-10-21 22:20:18,1.209
2016-10-21 23:20:17,1.207
2016-10-22 00:25:17,1.216
2016-10-22 01:25:17,1.223
2016-10-22 02:25:17,1.219
2016-10-22 03:25:17,1.216
2016-10-22 04:25:17,1.22
2016-10-22 05:25:18,1.767
2016-10-22 06:25:17,39.028
2016-10-22 07:25:18,153.744
2016-10-22 08:25:17,363.9380000000001
2016-10-22 09:25:18,723.32
2016-10-22 10:25:20,922.119
2016-10-22 11:25:18,978.866
2016-10-22 12:25:18,959.297
2016-10-22 13:25:19,862.145
2016-10-22 14:25:20,663.67
2016-10-22 15:25:18,467.231
2016-10-22 16:25:17,227.16
2016-10-22 17:25:17,11.195
2016-10-22 18:25:18,1.213
2016-10-22 19:25:17,1.21
2016-10-22 20:25:24,1.215
2016-10-22 21:25:17,1.208
2016-10-22 22:25:17,1.208
2016-10-22 23:25:17,1.213
2016-10-23 00:30:18,1.202
2016-10-23 01:30:20,1.211
2016-10-23 02:30:17,1.223
2016-10-23 03:30:20,1.221
2016-10-23 04:30:18,1.211
2016-10-23 05:30:17,2.377
2016-10-23 06:30:19,46.94600000000001
2016-10-23 07:30:18,269.022
2016-10-23 08:30:18,609.548
2016-10-23 09:30:21,801.2360000000001
2016-10-23 10:30:17,899.809
2016-10-23 11:30:18,963.733
2016-10-23 12:30:17,940.204
2016-10-23 13:30:19,847.814
2016-10-23 14:30:18,660.4010000000002
2016-10-23 15:30:18,438.741
2016-10-23 16:30:26,115.142
2016-10-23 17:30:23,7.932
2016-10-23 18:30:17,1.202
2016-10-23 19:30:18,1.225
2016-10-23 20:30:19,1.223
2016-10-23 21:30:23,1.211
2016-10-23 22:30:18,1.198
2016-10-23 23:30:17,1.212
2016-10-24 00:35:18,1.207
2016-10-24 01:35:20,1.218
2016-10-24 02:35:21,1.217
2016-10-24 03:35:17,1.203
2016-10-24 04:35:17,1.221
2016-10-24 05:35:17,3.366
2016-10-24 06:35:18,48.014
2016-10-24 07:35:20,398.496
2016-10-24 08:35:17,608.7040000000002
2016-10-24 09:35:17,796.305
2016-10-24 10:35:20,922.853
2016-10-24 11:35:17,940.36
2016-10-24 12:40:20,935.239
2016-10-24 13:40:20,792.737
2016-10-24 14:40:18,577.119
2016-10-24 15:40:18,271.358
2016-10-24 16:40:20,72.59899999999998
2016-10-24 17:40:17,3.978
2016-10-24 18:40:18,1.218
2016-10-24 19:40:18,1.216
2016-10-24 20:40:18,1.199
2016-10-24 21:40:18,1.213
2016-10-24 22:40:20,1.203
2016-10-24 23:40:20,1.213
2016-10-25 00:45:18,1.207
2016-10-25 01:45:18,1.217
2016-10-25 02:45:17,1.209
2016-10-25 03:45:18,1.222
2016-10-25 04:45:18,1.222
2016-10-25 05:45:18,7.407
2016-10-25 06:45:17,86.86399999999998
2016-10-25 07:45:19,423.417
2016-10-25 08:45:17,656.664
2016-10-25 09:45:20,832.76
2016-10-25 10:45:17,933.618
2016-10-25 11:45:17,960.556
2016-10-25 12:45:17,922.31
2016-10-25 13:45:20,707.6410000000002
2016-10-25 14:45:18,310.551
2016-10-25 15:45:18,358.64
2016-10-25 16:45:18,82.31700000000002
2016-10-25 17:45:20,3.744
2016-10-25 18:45:17,1.228
2016-10-25 19:45:18,1.226
2016-10-25 20:45:18,1.217
2016-10-25 21:45:19,1.211
2016-10-25 22:45:19,1.223
2016-10-25 23:45:20,1.211
2016-10-26 00:50:17,1.213
2016-10-26 01:50:18,1.208
2016-10-26 02:50:19,1.205
2016-10-26 03:50:18,1.218
2016-10-26 04:50:19,1.208
2016-10-26 05:50:20,6.426
2016-10-26 06:50:17,107.705
2016-10-26 07:50:17,468.192
2016-10-26 08:50:18,683.8510000000001
2016-10-26 09:50:17,845.68
2016-10-26 10:50:18,941.622
2016-10-26 11:50:21,966.611
2016-10-26 12:50:18,911.632
2016-10-26 13:50:18,786.137
2016-10-26 14:50:20,600.722
2016-10-26 15:50:20,366.032
2016-10-26 16:50:23,84.17
2016-10-26 17:50:23,1.771
2016-10-26 18:50:20,1.226
2016-10-26 19:50:18,1.223
2016-10-26 20:50:17,1.216
2016-10-26 21:50:18,1.212
2016-10-26 22:50:18,1.211
2016-10-26 23:50:19,1.213
2016-10-27 00:55:20,1.207
2016-10-27 01:55:18,1.212
2016-10-27 02:55:23,1.199
2016-10-27 03:55:21,1.208
2016-10-27 04:55:18,1.209
2016-10-27 05:55:18,11.79
2016-10-27 06:55:18,138.33700000000002
2016-10-27 07:55:18,466.577
2016-10-27 08:55:21,679.472
2016-10-27 09:55:18,844.414
2016-10-27 10:55:21,921.608
2016-10-27 11:55:22,913.309
2016-10-27 12:55:18,839.773
2016-10-27 13:55:18,707.316
2016-10-27 14:55:18,471.914
2016-10-27 15:55:20,254.413
2016-10-27 16:55:18,71.08
2016-10-27 17:55:18,1.34
2016-10-27 18:55:18,1.213
2016-10-27 19:55:18,1.207
2016-10-27 20:55:21,1.202
2016-10-27 21:55:17,1.213
2016-10-27 22:55:18,1.212
2016-10-27 23:55:17,1.217
2016-10-28 00:55:20,1.215
2016-10-28 01:55:17,1.213
2016-10-28 02:55:21,1.215
2016-10-28 03:55:18,1.216
2016-10-28 04:55:17,1.206
2016-10-28 05:55:20,8.718
2016-10-28 06:55:18,101.041
2016-10-28 07:55:18,272.97700000000003
2016-10-28 08:55:18,398.422
2016-10-28 09:55:18,486.86300000000006
2016-10-28 10:55:18,477.445
2016-10-28 11:55:17,602.247
2016-10-28 12:55:18,753.248
2016-10-28 13:55:18,486.557
2016-10-28 14:55:17,275.098
2016-10-28 15:55:18,225.561
2016-10-28 16:55:20,48.219
2016-10-28 17:55:17,1.652
2016-10-28 18:55:17,1.205
2016-10-28 19:55:20,1.199
2016-10-28 20:55:17,1.2009999999999998
2016-10-28 21:55:18,1.2
2016-10-28 22:55:20,1.202
2016-10-28 23:55:18,1.206
2016-10-29 00:55:18,1.198
2016-10-29 01:55:17,1.204
2016-10-29 02:55:20,1.205
2016-10-29 03:55:18,1.209
2016-10-29 04:55:17,1.202
2016-10-29 05:55:23,11.853
2016-10-29 06:55:17,77.352
2016-10-29 07:55:17,185.081
2016-10-29 08:55:18,383.964
2016-10-29 09:55:17,422.917
2016-10-29 10:55:19,546.747
2016-10-29 11:55:18,374.206
2016-10-29 12:55:17,378.494
2016-10-29 13:55:19,412.104
2016-10-29 14:55:24,270.717
2016-10-29 15:55:18,122.687
2016-10-29 16:55:20,51.157
2016-10-29 17:55:18,1.279
2016-10-29 18:55:24,1.225
2016-10-29 19:55:17,1.217
2016-10-29 20:55:18,1.22
2016-10-29 21:55:18,1.219
2016-10-29 22:55:18,1.21
2016-10-29 23:55:18,1.22
2016-10-30 01:00:20,1.215
2016-10-30 02:00:18,1.223
2016-10-30 03:00:18,1.218
2016-10-30 04:00:17,1.218
2016-10-30 05:00:17,1.218
2016-10-30 06:00:18,6.4910000000000005
2016-10-30 07:00:17,69.062
2016-10-30 08:00:18,150.668
2016-10-30 09:00:18,286.188
2016-10-30 10:00:17,492.43300000000005
2016-10-30 11:00:18,689.834
2016-10-30 12:00:17,773.2810000000002
2016-10-30 13:00:20,438.254
2016-10-30 14:00:18,320.531
2016-10-30 15:00:18,231.878
2016-10-30 16:00:18,119.398
2016-10-30 17:00:23,16.18
2016-10-30 18:00:18,1.231
2016-10-30 19:00:18,1.218
2016-10-30 20:00:18,1.22
2016-10-30 21:00:17,1.21
2016-10-30 22:00:21,1.21
2016-10-30 23:00:18,1.224
2016-10-31 00:00:18,1.219
2016-10-31 01:05:17,1.225
2016-10-31 02:05:17,1.222
2016-10-31 03:05:17,1.232
2016-10-31 04:05:20,1.218
2016-10-31 05:05:18,1.218
2016-10-31 06:05:17,18.356
2016-10-31 07:05:18,111.059
2016-10-31 08:05:17,322.703
2016-10-31 09:05:18,648.303
2016-10-31 10:05:18,750.59
2016-10-31 11:05:18,708.34
2016-10-31 12:05:18,431.592
2016-10-31 13:05:18,580.249
2016-10-31 14:05:18,475.376
2016-10-31 15:05:20,438.487
2016-10-31 16:05:17,145.838
2016-10-31 17:05:17,18.026
2016-10-31 18:05:19,1.26
2016-10-31 19:05:19,1.24
2016-10-31 20:05:17,1.27
2016-10-31 21:05:18,1.27
2016-10-31 22:05:20,1.228
2016-10-31 23:05:17,1.369
2016-11-01 00:35:17,1.258
2016-11-01 01:35:17,1.256
2016-11-01 02:35:17,1.251
2016-11-01 03:35:20,1.256
2016-11-01 04:35:20,1.262
2016-11-01 05:35:21,1.815
2016-11-01 06:35:17,43.231
2016-11-01 07:35:18,192.7
2016-11-01 08:35:18,464.518
2016-11-01 09:35:33,618.1519999999998
2016-11-01 10:35:18,664.461
2016-11-01 11:35:17,686.529
2016-11-01 12:35:18,628.906
2016-11-01 13:35:18,537.948
2016-11-01 14:35:20,562.877
2016-11-01 15:35:18,321.7870000000001
2016-11-01 16:35:18,131.45600000000002
2016-11-01 17:35:18,5.306
2016-11-01 18:35:17,1.249
2016-11-01 19:35:20,1.244
2016-11-01 20:35:18,1.238
2016-11-01 21:35:17,1.244
2016-11-01 22:35:18,1.233
2016-11-01 23:35:18,1.245
2016-11-02 00:40:18,1.236
2016-11-02 01:40:17,1.225
2016-11-02 02:40:24,1.236
2016-11-02 03:40:20,1.229
2016-11-02 04:40:20,1.23
2016-11-02 05:40:17,3.48
2016-11-02 06:40:21,28.632
2016-11-02 07:40:20,414.851
2016-11-02 08:40:19,639.024
2016-11-02 09:40:19,811.503
2016-11-02 10:40:22,920.564
2016-11-02 11:40:19,957.057
2016-11-02 12:40:17,916.615
2016-11-02 13:40:23,801.5880000000002
2016-11-02 14:40:18,621.738
2016-11-02 15:40:20,392.329
2016-11-02 16:40:19,106.942
2016-11-02 17:40:18,2.857
2016-11-02 18:40:17,1.226
2016-11-02 19:40:20,1.213
2016-11-02 20:40:18,1.222
2016-11-02 21:40:20,1.209
2016-11-02 22:40:21,1.21
2016-11-02 23:40:19,1.206
2016-11-03 00:45:20,1.202
2016-11-03 01:45:20,1.193
2016-11-03 02:45:20,1.197
2016-11-03 03:45:18,1.197
2016-11-03 04:45:18,1.202
2016-11-03 05:45:17,4.471
2016-11-03 06:45:18,44.984
2016-11-03 07:45:19,424.68
2016-11-03 08:45:17,641.09
2016-11-03 09:45:18,807.687
2016-11-03 10:45:18,910.96
2016-11-03 11:45:19,940.002
2016-11-03 12:45:19,893.559
2016-11-03 13:45:18,775.6210000000002
2016-11-03 14:45:17,594.395
2016-11-03 15:45:20,364.054
2016-11-03 16:45:19,84.554
2016-11-03 17:45:18,2.154
2016-11-03 18:45:18,1.228
2016-11-03 19:45:18,1.23
2016-11-03 20:45:17,1.212
2016-11-03 21:45:17,1.22
2016-11-03 22:45:17,1.208
2016-11-03 23:45:18,1.205
2016-11-04 00:50:17,1.208
2016-11-04 01:50:17,1.208
2016-11-04 02:50:24,1.212
2016-11-04 03:50:17,1.203
2016-11-04 04:50:20,1.209
2016-11-04 05:50:18,5.478
2016-11-04 06:50:20,66.041
2016-11-04 07:50:18,442.092
2016-11-04 08:50:17,654.779
2016-11-04 09:50:20,816.3380000000002
2016-11-04 10:50:23,913.087
2016-11-04 11:50:19,937.927
2016-11-04 12:50:17,886.128
2016-11-04 13:50:18,763.307
2016-11-04 14:50:18,577.201
2016-11-04 15:50:17,341.337
2016-11-04 16:50:18,67.818
2016-11-04 17:50:21,1.654
2016-11-04 18:50:17,1.213
2016-11-04 19:50:17,1.219
2016-11-04 20:50:17,1.217
2016-11-04 21:50:20,1.221
2016-11-04 22:50:18,1.212
2016-11-04 23:50:17,1.223
2016-11-05 00:55:20,1.208
2016-11-05 01:55:17,1.212
2016-11-05 02:55:18,1.22
2016-11-05 03:55:21,1.202
2016-11-05 04:55:18,1.228
2016-11-05 05:55:18,6.604
2016-11-05 06:55:20,91.859
2016-11-05 07:55:18,460.818
2016-11-05 08:55:17,669.1260000000002
2016-11-05 09:55:02,825.515
2016-11-05 10:55:04,916.487
2016-11-05 11:55:05,936.243
2016-11-05 12:55:01,874.118
2016-11-05 13:55:01,745.779
2016-11-05 14:55:01,555.219
2016-11-05 15:55:02,315.597
2016-11-05 16:55:01,52.387
2016-11-05 17:55:02,1.388
2016-11-05 18:55:01,1.234
2016-11-05 19:55:01,1.239
2016-11-05 20:55:01,1.222
2016-11-05 21:55:03,1.218
2016-11-05 22:55:01,1.224
2016-11-05 23:55:01,1.227
2016-11-06 00:55:09,1.223
2016-11-06 01:55:02,1.211
2016-11-06 02:55:01,1.217
2016-11-06 03:55:02,1.208
2016-11-06 04:55:02,1.223
2016-11-06 05:55:06,6.367000000000001
2016-11-06 06:55:05,91.507
2016-11-06 07:55:01,463.592
2016-11-06 08:55:02,673.331
2016-11-06 09:55:02,828.1460000000002
2016-11-06 10:55:02,917.182
2016-11-06 11:55:01,934.179
2016-11-06 12:55:02,856.118
2016-11-06 13:55:01,709.595
2016-11-06 14:55:05,442.127
2016-11-06 15:55:02,77.50399999999998
2016-11-06 16:55:02,31.041
2016-11-06 17:55:02,1.578
2016-11-06 18:55:01,1.256
2016-11-06 19:55:01,1.255
2016-11-06 20:55:04,1.249
2016-11-06 21:55:05,1.241
2016-11-06 22:55:08,1.242
2016-11-06 23:55:02,1.233
2016-11-07 00:55:04,1.237
2016-11-07 01:55:01,1.233
2016-11-07 02:55:04,1.229
2016-11-07 03:55:05,1.232
2016-11-07 04:55:06,1.227
2016-11-07 05:55:05,9.241
2016-11-07 06:55:01,94.347
2016-11-07 07:55:03,452.162
2016-11-07 08:55:05,660.94
2016-11-07 09:55:01,822.107
2016-11-07 10:55:05,911.12
2016-11-07 11:55:04,919.255
2016-11-07 12:55:03,766.682
2016-11-07 13:55:08,712.0880000000002
2016-11-07 14:55:08,500.869
2016-11-07 15:55:04,272.801
2016-11-07 16:55:04,36.618
2016-11-07 17:55:03,1.265
2016-11-07 18:55:05,1.231
2016-11-07 19:55:02,1.221
2016-11-07 20:55:02,1.222
2016-11-07 21:55:01,1.214
2016-11-07 22:55:01,1.217
2016-11-07 23:55:02,1.217
2016-11-08 00:55:02,1.221
2016-11-08 01:55:02,1.218
2016-11-08 02:55:03,1.208
2016-11-08 03:55:05,1.211
2016-11-08 04:55:04,1.214
2016-11-08 05:55:03,8.062999999999999
2016-11-08 06:55:02,86.524
2016-11-08 07:55:02,430.394
2016-11-08 08:55:02,636.091
2016-11-08 09:55:02,774.423
2016-11-08 10:55:05,869.023
2016-11-08 11:55:02,643.695
2016-11-08 12:55:02,409.268
2016-11-08 13:55:04,188.902
2016-11-08 14:55:06,111.203
2016-11-08 15:55:01,35.686
2016-11-08 16:55:02,22.54
2016-11-08 17:55:07,1.244
2016-11-08 18:55:03,1.228
2016-11-08 19:55:01,1.228
2016-11-08 20:55:03,1.217
2016-11-08 21:55:01,1.222
2016-11-08 22:55:04,1.228
2016-11-08 23:55:01,1.22
2016-11-09 00:55:02,1.215
2016-11-09 01:55:05,1.226
2016-11-09 02:55:04,1.203
2016-11-09 03:55:04,1.213
2016-11-09 04:55:02,1.214
2016-11-09 05:55:04,6.223
2016-11-09 06:55:04,70.19
2016-11-09 07:55:01,417.54
2016-11-09 08:55:02,634.769
2016-11-09 09:55:01,786.122
2016-11-09 10:55:01,869.962
2016-11-09 11:55:02,882.452
2016-11-09 12:55:02,845.0930000000002
2016-11-09 13:55:04,747.454
2016-11-09 14:55:01,503.67800000000005
2016-11-09 15:55:09,280.163
2016-11-09 16:55:02,48.537
2016-11-09 17:55:04,1.366
2016-11-09 18:55:05,1.226
2016-11-09 19:55:02,1.239
2016-11-09 20:55:02,1.231
2016-11-09 21:55:03,1.224
2016-11-09 22:55:02,1.225
2016-11-09 23:55:03,1.217
2016-11-10 00:55:02,1.218
2016-11-10 01:55:03,1.228
2016-11-10 02:55:02,1.223
2016-11-10 03:55:01,1.224
2016-11-10 04:55:05,1.216
2016-11-10 05:55:01,5.8279999999999985
2016-11-10 06:55:05,65.53
2016-11-10 07:55:02,428.258
2016-11-10 08:55:04,634.648
2016-11-10 09:55:05,790.418
2016-11-10 10:55:02,881.309
2016-11-10 11:55:01,878.503
2016-11-10 12:55:02,629.812
2016-11-10 13:55:01,391.4980000000001
2016-11-10 14:55:02,141.857
2016-11-10 15:55:04,71.234
2016-11-10 16:55:01,23.495
2016-11-10 17:55:03,1.298
2016-11-10 18:55:04,1.236
2016-11-10 19:55:05,1.236
2016-11-10 20:55:02,1.227
2016-11-10 21:55:02,1.223
2016-11-10 22:55:04,1.224
2016-11-10 23:55:03,1.222
2016-11-11 00:55:04,1.223
2016-11-11 01:55:05,1.217
2016-11-11 02:55:02,1.232
2016-11-11 03:55:05,1.224
2016-11-11 04:55:05,1.213
2016-11-11 05:55:02,5.681
2016-11-11 06:55:04,64.807
2016-11-11 07:55:04,423.5630000000001
2016-11-11 08:55:02,629.3290000000002
2016-11-11 09:55:02,784.1560000000002
2016-11-11 10:55:02,873.2660000000002
2016-11-11 11:55:02,888.388
2016-11-11 12:55:04,832.96
2016-11-11 13:55:02,702.154
2016-11-11 14:55:01,516.372
2016-11-11 15:55:02,278.319
2016-11-11 16:55:03,43.187
2016-11-11 17:55:02,1.306
2016-11-11 18:55:02,1.241
2016-11-11 19:55:02,1.235
2016-11-11 20:55:02,1.222
